id,country,ccode,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants_category,participants,protesteridentity,protesterdemand1,protesterdemand2,protesterdemand3,protesterdemand4,stateresponse1,stateresponse2,stateresponse3,stateresponse4,stateresponse5,stateresponse6,stateresponse7,sources,notes
1402003002,Brazil,140,2003,South America,1,2,11,6,2003,11,6,2003,0,downtown Brasilia,,20000,government workers,"political behavior, process",,,,ignore,,,,,,,"agence france presse, june 11, 2003 wednesday, international news, lula faces his first large protest ;",protesting proposal to overhaul the country s pension system
1402003003,Brazil,140,2003,South America,1,3,25,6,2003,25,6,2003,0,on highway BR 277 leading to Iguazu Falls,,50,members of landless farmers movement,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, june 26, 2003, thursday, world news; political, brazilian landless peasants intensify protests against gov t ;",occupying eight toll stations on highway br 277
1402003004,Brazil,140,2003,South America,1,4,8,7,2003,10,7,2003,0,national level,,400000,public workers,"political behavior, process",,,,ignore,,,,,,,"agence france presse, july 8, 2003 tuesday, international news, lula faces first strike of civil servants, one of his major support blocs ; xinhua general news service, july 11, 2003, friday, world news; science & technology, more brazilian p;",general strike to protest govt. s plans to change the pension system
1402003005,Brazil,140,2003,South America,1,5,8,7,2003,10,7,2003,1,in front of Brazil s Congress,,30000,public workers,"political behavior, process",,,,crowd dispersal,,,,,,,"xinhua general news service, august 7, 2003, thursday, world news; political, protest against pension reforms turns violent before brazil congress ;",throwing rocks at the parliament building after the lower house of parliament approved the reform bill of pension system
1402003006,Brazil,140,2003,South America,1,6,19,8,2003,19,8,2003,0,in various prisons throughout Rio state,,7000,prisoners from the red commando gang,"political behavior, process",,,,ignore,,,,,,,"agence france presse, august 19, 2003 tuesday, international news, thousands of prisoners launch hunger strike in rio ;",hunger strike to protest the conditions of their incarceration
1402003007,Brazil,140,2003,South America,1,7,16,9,2003,16,9,2003,0,Brasilia,,500,members of landless farmers movement,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, september 17, 2003, wednesday, world news; political, brazilian peasants stage protest against ftaa ;",protesting country s adherence to the free trade area of the americas ftaa
1402003008,Brazil,140,2003,South America,1,8,21,11,2003,21,11,2003,0,Sao Paulo,,100,brazilians,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, november 22, 2003, saturday, world news; political, brazilians demonstrate against ftaa ;","organized by the cut, the national union of students une , the movement of the landless agricultural workers mst and left wing parties"
1402004001,Brazil,140,2004,South America,1,1,6,1,2004,6,1,2004,0,through Roraima to Venezuela and Guyana,,100,farmers and indigenous macuxi indians,"political behavior, process",,,,ignore,,,,,,,"agence france presse, january 8, 2004 thursday, international news, amazon protests rage over indigenous reserve plans in brazil ;",blocking amazon roads and holding three catholic missionaries hostage
1402004002,Brazil,140,2004,South America,1,2,18,4,2004,19,4,2004,1,prison in northwestern Brazil,,100,inmates,"political behavior, process",,,,killings,,,,,,,"agence france presse, april 19, 2004 monday, international news, two prisoners beheaded in brazilian prison revolt ;",demanding better living conditions
1402004003,Brazil,140,2004,South America,1,3,29,5,2004,1,6,2004,1,prison in Rio de Janeiro,,100,inmates,"political behavior, process",,,,killings,,,,,,,"agence france presse, june 1, 2004 tuesday, international news, at least 31 killed, 20 wounded in brazil prison mutiny ;",demanding better living conditions
1402005001,Brazil,140,2005,South America,1,1,13,5,2005,13,5,2005,0,Brasilia,,1000,landless brazilian peasants,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, may 14, 2005 saturday, world news; science & technology, landless brazilian peasants march to capital for protests ;",protesting govt. s market driven economic policies
1402005002,Brazil,140,2005,South America,1,2,17,5,2005,17,5,2005,0,government ministries and the U.S. embassy in Brasilia,,12000,landless brazilian peasants,"political behavior, process",,,,ignore,,,,,,,"the globe and mail, may 18, 2005 wednesday, international news; world in brief; pg. a17, brazilian peasants march against free trade plans ;",pressure on president to meet land reform promises
1402005003,Brazil,140,2005,South America,1,3,6,9,2005,6,9,2005,0,Sao Paulo,,1000,"unionists, students and businessmen","political behavior, process",,,,ignore,,,,,,,"the globe and mail, september 7, 2005 wednesday, international news; world in brief; pg. a22, thousands gather in brazil to protest corruption ;",against corruption
1402005004,Brazil,140,2005,South America,1,4,25,12,2005,28,12,2005,0,prison in Amazon,,100,inmates,"political behavior, process",,,,accomodation,,,,,,,"agence france presse, december 28, 2005 wednesday, brazil prison riot ends, hostages released ;",demanding better living conditions and taking hostages
1402006001,Brazil,140,2006,South America,1,1,8,3,2006,8,3,2006,1,a farm 50 kilometers  31 miles  from Porto Alegre,,2000,brazilians mostly female,"political behavior, process",,,,ignore,,,,,,,"agence france presse, march 9, 2006 thursday, 2,000 protestsers destroy equipment at pulp farm in brazil ;",destroying eucalyptus saplings and installations
1402006002,Brazil,140,2006,South America,1,2,6,6,2006,6,6,2006,1,Brasilia,,700,members of landless farmers movement,"political behavior, process",,,,crowd dispersal,arrests,,,,,,"bbc monitoring south asia, june 6, 2006 tuesday, source: agencia brasil website, demonstrators from brazil s landless movement invade congress ;",invading the chamber of deputies during a protest
1402006003,Brazil,140,2006,South America,1,3,29,6,2006,29,6,2006,0,Sao Paulo,,50,prison guards,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, june 30, 2006 friday, world news; political, prison guards go on strike in sao paulo ;",strike
1402006004,Brazil,140,2006,South America,1,4,15,8,2006,15,8,2006,0,Sao Paulo,,50,subway workers,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, august 16, 2006 wednesday, world news; political, sao paulo s subway system paralyzed due to workers strike ;",strike
1402007001,Brazil,140,2007,South America,1,1,30,3,2007,30,3,2007,0,in all 67 commercial airports,,50,air traffic controllers,labor wage dispute,,,,accomodation,,,,,,,"the washington post, march 31, 2007 saturday, foreign; pg. a14, world in brief ; agence france presse, march 31, 2007 saturday, brazil s airports ordered to shut down amid controllers strike ;",strike
1402007002,Brazil,140,2007,South America,1,2,12,4,2007,12,4,2007,0,"Sao Gabriel, Rio Grande do Sul state",,2000,members of landless farmers movement,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, april 13, 2007 friday, world news; political, landless peasants engaged in red april land occupation in brazil ;",land occupation and demonstrations
1402007003,Brazil,140,2007,South America,1,3,18,4,2007,18,4,2007,0,national level,,9000,police officers,labor wage dispute,,,,ignore,,,,,,,"xinhua general news service, april 19, 2007 thursday, world news; political, police strike for better pay halts anti corruption operation in brazil ;",general strike
1402007004,Brazil,140,2007,South America,1,4,23,4,2007,23,4,2007,0,Sao Paulo,,50,public transportation workers,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, april 24, 2007 tuesday, world news; political, transport employees strike to protest labor rights changes in brazil ;",strike
1402007005,Brazil,140,2007,South America,1,5,22,5,2007,24,5,2007,0,national level,,50,federal police,labor wage dispute,,,,ignore,,,,,,,"xinhua general news service, may 23, 2007 wednesday, world news; political, brazil s police stage 72 hour strike for better pay ;",general strike
1402007006,Brazil,140,2007,South America,1,6,23,5,2007,23,5,2007,0,national level,,50,unions and social groups,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, may 24, 2007 thursday, world news; science & technology, social movements hold simultaneous protests in brazil ;",demonstrations in different locations by different groups against labor reforms and the government s economic policy
1402007007,Brazil,140,2007,South America,1,7,14,6,2007,14,6,2007,0,Brasilia,,17000,members of landless peasants movement,"political behavior, process",,,,ignore,,,,,,,"agence france presse, june 14, 2007 thursday, thousands landless peasants protest in brasilia ;",for the land reform promised by the president
1402007008,Brazil,140,2007,South America,1,8,18,6,2007,18,6,2007,0,Guanabara Bay,,400,fishermen,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, june 19, 2007 tuesday, world news; science & technology, brazilian fishermen block ferry way to protest against petrobras oil leak ;",for better compensations from state owned petrobras because of oil leak
1402007009,Brazil,140,2007,South America,1,9,1,7,2007,1,7,2007,0,Copacabana Beach in Rio de Janeiro,,150,members of peace group,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, july 1, 2007 sunday, world news, peace group protest gun crime in brazil ;",against gun crime
1402008001,Brazil,140,2008,South America,1,1,24,3,2008,24,3,2008,0,Sao Paulo,,500,brazilians,"political behavior, process",,,,ignore,,,,,,,"xinhua general news service, march 25, 2008 tuesday, world news; political, brazil demonstrators against privatization of state owned company brasilia ;",against privatization of a large brazilian electricity producer
